id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,home_team,away_team,_home_score,_away_score,_date,match_margin,match_result,home_win,_match_key,home_win_rate_l3,home_win_rate_l5,home_score_for_avg_l3,home_score_for_avg_l5,home_score_against_avg_l3,home_score_against_avg_l5,home_win_streak,home_days_rest,away_win_rate_l3,away_win_rate_l5,away_score_for_avg_l3,away_score_for_avg_l5,away_score_against_avg_l3,away_score_against_avg_l5,away_win_streak,away_days_rest,h2h_home_win_rate,h2h_away_win_rate,h2h_draw_rate,h2h_meetings,form_diff_l3,score_form_diff_l3,form_diff_l5,score_form_diff_l5,feature_version
8237,St Kilda Saints,7,2018-05-06,2018,H,Melbourne Demons,2.5 3.8 7.10 9.13,67,5.1 8.6 13.10 16.10,106,L,-39,Marvel Stadium,25496.0,9,13,16,10,St Kilda Saints,Melbourne Demons,67,106,2018-05-06,-39,AWAY_WIN,0,7594,0.16666666666666666,0.1,61.0,56.2,88.33333333333333,92.8,0,8.0,0.6666666666666666,0.6,95.66666666666667,96.2,86.66666666666667,86.2,1,7.0,0.4782608695652174,0.5217391304347826,0.0,46,-0.5,-34.66666666666667,-0.5,-40.0,week3_day1_v1
5279,Hawthorn Hawks,8,2018-05-11,2018,H,Sydney Swans,4.3 5.4 9.6 10.11,71,4.1 6.4 7.7 12.7,79,L,-8,"Melbourne Cricket Ground
",32784.0,10,11,12,7,Hawthorn Hawks,Sydney Swans,71,79,2018-05-11,-8,AWAY_WIN,0,5082,0.6666666666666666,0.6,83.0,90.6,73.0,73.8,2,6.0,0.6666666666666666,0.6,82.33333333333333,84.2,77.66666666666667,82.8,1,13.0,0.6666666666666666,0.3333333333333333,0.0,57,0.0,0.6666666666666714,0.0,6.3999999999999915,week3_day1_v1
1614,Carlton Blues,8,2018-05-12,2018,H,Essendon Bombers,4.1 6.2 10.6 14.7,91,3.2 5.9 7.14 10.18,78,W,13,Melbourne Cricket Ground,44669.0,14,7,10,18,Carlton Blues,Essendon Bombers,91,78,2018-05-12,13,HOME_WIN,1,1759,0.0,0.0,56.333333333333336,62.4,106.66666666666667,104.2,0,7.0,0.0,0.2,63.666666666666664,76.0,99.66666666666667,97.4,0,7.0,0.3888888888888889,0.5555555555555556,0.05555555555555555,54,0.0,-7.333333333333329,-0.2,-13.600000000000001,week3_day1_v1
3402,Fremantle Dockers,8,2018-05-12,2018,H,St Kilda Saints,3.2 7.5 9.9 13.11,89,1.2 1.5 7.7 8.11,59,W,30,Optus Stadium,41752.0,13,11,8,11,Fremantle Dockers,St Kilda Saints,89,59,2018-05-12,30,HOME_WIN,1,3446,0.3333333333333333,0.4,74.0,73.8,84.33333333333333,80.6,0,6.0,0.16666666666666666,0.1,64.66666666666667,61.0,89.33333333333333,95.0,0,6.0,0.43478260869565216,0.5652173913043478,0.0,23,0.16666666666666666,9.333333333333329,0.30000000000000004,12.799999999999997,week3_day1_v1
4353,Gold Coast Suns,8,2018-05-12,2018,H,Melbourne Demons,3.5 5.7 9.9 11.11,77,4.5 8.11 13.17 21.20,146,L,-69,The Gabba,6060.0,11,11,21,20,Gold Coast Suns,Melbourne Demons,77,146,2018-05-12,-69,AWAY_WIN,0,4270,0.3333333333333333,0.2,70.0,67.4,87.33333333333333,99.4,0,7.0,0.6666666666666666,0.8,90.0,98.6,80.33333333333333,80.2,2,6.0,0.42857142857142855,0.5714285714285714,0.0,7,-0.3333333333333333,-20.0,-0.6000000000000001,-31.19999999999999,week3_day1_v1
10040,W. Bulldogs,8,2018-05-12,2018,H,Brisbane Lions,4.3 9.5 12.8 16.11,107,4.1 6.5 8.8 14.9,93,W,14,Marvel Stadium,20865.0,16,11,14,9,W. Bulldogs,Brisbane Lions,107,93,2018-05-12,14,HOME_WIN,1,447,0.6666666666666666,0.6,80.0,82.8,72.33333333333333,84.2,2,7.0,0.0,0.0,67.33333333333333,73.6,102.33333333333333,100.8,0,6.0,0.6666666666666666,0.3333333333333333,0.0,15,0.6666666666666666,12.666666666666671,0.6,9.200000000000003,week3_day1_v1
4666,Greater Western Sydney Giants,8,2018-05-12,2018,H,West Coast Eagles,2.3 5.8 8.10 8.13,61,2.6 7.7 10.11 12.14,86,L,-25,ENGIE Stadium,9253.0,8,13,12,14,Greater Western Sydney Giants,West Coast Eagles,61,86,2018-05-12,-25,AWAY_WIN,0,4534,0.5,0.5,60.666666666666664,70.2,69.66666666666667,72.6,0,8.0,1.0,1.0,90.0,100.8,70.0,69.8,6,7.0,0.5,0.5,0.0,6,-0.5,-29.333333333333336,-0.5,-30.599999999999994,week3_day1_v1
7053,Port Adelaide Power,8,2018-05-12,2018,H,Adelaide Crows,1.3 4.6 11.11 14.11,95,4.2 8.3 10.5 14.6,90,W,5,Adelaide Oval,50967.0,14,11,14,6,Port Adelaide Power,Adelaide Crows,95,90,2018-05-12,5,HOME_WIN,1,6583,0.3333333333333333,0.4,70.66666666666667,78.6,85.0,90.6,0,7.0,0.6666666666666666,0.6,92.0,94.0,76.33333333333333,81.8,2,22.0,0.6470588235294118,0.35294117647058826,0.0,17,-0.3333333333333333,-21.33333333333333,-0.19999999999999996,-15.400000000000006,week3_day1_v1
2213,Collingwood Magpies,8,2018-05-13,2018,H,Geelong Cats,1.3 1.6 4.11 5.15,45,2.4 4.7 7.10 9.12,66,L,-21,Melbourne Cricket Ground,44602.0,5,15,9,12,Collingwood Magpies,Geelong Cats,45,66,2018-05-13,-21,AWAY_WIN,0,2318,0.6666666666666666,0.6,92.33333333333333,91.2,74.33333333333333,78.8,0,14.0,0.6666666666666666,0.6,82.0,85.8,56.0,63.8,1,9.0,0.5208333333333334,0.4791666666666667,0.0,48,0.0,10.333333333333329,0.0,5.400000000000006,week3_day1_v1
5873,North Melbourne Kangaroos,8,2018-05-13,2018,H,Richmond Tigers,2.0 5.2 9.3 11.6,72,3.4 8.4 9.7 12.10,82,L,-10,Marvel Stadium,29153.0,11,6,12,10,North Melbourne Kangaroos,Richmond Tigers,72,82,2018-05-13,-10,AWAY_WIN,0,5568,0.6666666666666666,0.6,78.33333333333333,87.4,79.33333333333333,78.2,1,8.0,1.0,1.0,108.33333333333333,107.4,53.0,53.0,5,7.0,0.6818181818181818,0.29545454545454547,0.022727272727272728,44,-0.33333333333333337,-30.0,-0.4,-20.0,week3_day1_v1
427, Adelaide Crows ,9,2018-05-18,2018,H,Western Bulldogs,3.1 3.3 6.6 9.9,63,0.3 1.7 1.10 2.14,26,W,37,Adelaide Oval,39407.0,9,9,2,14, Adelaide Crows ,Western Bulldogs,63,26,2018-05-18,37,HOME_WIN,1,13436,0.6666666666666666,0.6,97.66666666666667,94.2,79.33333333333333,85.6,2,13.0,0.3333333333333333,0.4,69.33333333333333,67.0,110.0,99.2,0,27.0,0.6875,0.3125,0.0,16,0.3333333333333333,28.333333333333343,0.19999999999999996,27.200000000000003,week3_day1_v1
2816,Essendon Bombers,9,2018-05-19,2018,H,Geelong Cats,5.2 9.5 10.11 12.12,84,2.2 2.3 3.5 7.8,50,W,34,Melbourne Cricket Ground,50228.0,12,12,7,8,Essendon Bombers,Geelong Cats,84,50,2018-05-19,34,HOME_WIN,1,2893,0.0,0.2,72.33333333333333,75.0,96.33333333333333,94.8,0,7.0,0.6666666666666666,0.8,76.0,83.0,54.333333333333336,53.8,2,6.0,0.38636363636363635,0.6136363636363636,0.0,44,-0.6666666666666666,-3.6666666666666714,-0.6000000000000001,-8.0,week3_day1_v1
4354,Gold Coast Suns,9,2018-05-19,2018,H,Port Adelaide Power,4.2 5.3 6.6 6.6,42,5.5 6.9 8.14 11.16,82,L,-40,Jiangwan Stadium,10689.0,6,6,11,16,Gold Coast Suns,Port Adelaide Power,42,82,2018-05-19,-40,AWAY_WIN,0,4271,0.0,0.2,70.33333333333333,69.2,112.33333333333333,109.4,0,7.0,0.6666666666666666,0.4,85.66666666666667,78.2,87.0,90.2,1,7.0,0.2,0.8,0.0,5,-0.6666666666666666,-15.333333333333343,-0.2,-9.0,week3_day1_v1
5874,North Melbourne Kangaroos,9,2018-05-19,2018,H,Greater Western Sydney Giants,5.4 7.5 14.8 17.10,112,1.5 7.10 8.11 9.15,69,W,43,Ninja Stadium,7194.0,17,10,9,15,North Melbourne Kangaroos,Greater Western Sydney Giants,112,69,2018-05-19,43,HOME_WIN,1,5569,0.3333333333333333,0.6,69.66666666666667,84.6,83.33333333333333,70.0,0,6.0,0.3333333333333333,0.5,56.666666666666664,65.0,74.0,69.2,0,7.0,0.6666666666666666,0.3333333333333333,0.0,6,0.0,13.000000000000007,0.09999999999999998,19.599999999999994,week3_day1_v1
8239,St Kilda Saints,9,2018-05-19,2018,H,Collingwood Magpies,3.5 7.7 9.9 10.12,72,3.3 7.6 14.7 15.10,100,L,-28,Marvel Stadium,33994.0,10,12,15,10,St Kilda Saints,Collingwood Magpies,72,100,2018-05-19,-28,AWAY_WIN,0,7596,0.0,0.1,60.0,61.8,94.66666666666667,92.0,0,7.0,0.3333333333333333,0.6,72.0,84.4,77.0,73.0,0,6.0,0.3125,0.6666666666666666,0.020833333333333332,48,-0.3333333333333333,-12.0,-0.5,-22.60000000000001,week3_day1_v1
8848,Sydney Swans,9,2018-05-19,2018,H,Fremantle Dockers,3.3 7.4 11.6 17.9,111,0.4 1.7 2.9 7.10,52,W,59,Sydney Cricket Ground,27481.0,17,9,7,10,Sydney Swans,Fremantle Dockers,111,52,2018-05-19,59,HOME_WIN,1,8104,0.6666666666666666,0.8,80.0,85.8,75.0,78.2,2,8.0,0.3333333333333333,0.4,67.66666666666667,72.4,86.0,78.8,1,7.0,0.5,0.4583333333333333,0.041666666666666664,24,0.3333333333333333,12.333333333333329,0.4,13.399999999999991,week3_day1_v1
1014,Brisbane Lions,9,2018-05-20,2018,H,Hawthorn Hawks,4.1 9.1 13.6 20.9,129,5.0 7.2 9.3 11.7,73,W,56,The Gabba,20628.0,20,9,11,7,Brisbane Lions,Hawthorn Hawks,129,73,2018-05-20,56,HOME_WIN,1,1183,0.0,0.0,92.66666666666667,77.4,101.33333333333333,102.2,0,8.0,0.6666666666666666,0.6,83.33333333333333,87.0,66.66666666666667,69.2,0,9.0,0.4074074074074074,0.5925925925925926,0.0,27,-0.6666666666666666,9.333333333333343,-0.6,-9.599999999999994,week3_day1_v1
1615,	Carlton Blues,9,2018-05-20,2018,H,Melbourne Demons,3.1 5.3 7.6 7.8,50,3.4 10.4 18.6 25.9,159,L,-109,Melbourne Cricket Ground,44142.0,7,8,25,9,	Carlton Blues,Melbourne Demons,50,159,2018-05-20,-109,AWAY_WIN,0,2158,0.3333333333333333,0.4,81.33333333333333,98.8,104.33333333333333,101.2,0,651.0,1.0,0.8,120.0,107.8,72.0,80.8,3,8.0,1.0,0.0,0.0,2,-0.6666666666666667,-38.66666666666667,-0.4,-9.0,week3_day1_v1
9448,West Coast Eagles,9,2018-05-20,2018,H,Richmond Tigers,6.1 7.2 14.6 20.10,130,2.3 6.8 9.8 12.11,83,W,47,Optus Stadium,57616.0,20,10,12,11,West Coast Eagles,Richmond Tigers,130,83,2018-05-20,47,HOME_WIN,1,8729,1.0,1.0,92.33333333333333,99.0,67.33333333333333,66.0,7,8.0,1.0,1.0,101.66666666666667,103.4,58.333333333333336,49.6,6,7.0,0.6060606060606061,0.3939393939393939,0.0,33,0.0,-9.333333333333343,0.0,-4.400000000000006,week3_day1_v1
2215,Collingwood Magpies,10,2018-05-25,2018,H,western bulldogs,1.1 5.3 9.8 13.12,90,5.2 8.3 8.5 8.7,55,W,35,Marvel Stadium,37985.0,13,12,8,7,Collingwood Magpies,western bulldogs,90,55,2018-05-25,35,HOME_WIN,1,14023,0.3333333333333333,0.6,71.66666666666667,84.4,83.66666666666667,72.2,1,6.0,0.3333333333333333,0.4,78.33333333333333,96.8,82.0,83.2,0,273.0,0.3333333333333333,0.6666666666666666,0.0,3,0.0,-6.666666666666657,0.19999999999999996,-12.399999999999991,week3_day1_v1
1015,Brisbane Lions,10,2018-05-26,2018,H,Sydney Swans,2.2 2.3 4.7 6.13,49,3.0 5.3 8.6 10.7,67,L,-18,The Gabba,18702.0,6,13,10,7,Brisbane Lions,Sydney Swans,49,67,2018-05-26,-18,AWAY_WIN,0,1055,0.3333333333333333,0.2,112.0,84.8,100.33333333333333,97.4,1,6.0,1.0,0.8,92.0,87.4,64.0,71.2,3,7.0,0.28,0.72,0.0,25,-0.6666666666666667,20.0,-0.6000000000000001,-2.6000000000000085,week3_day1_v1
4008,Geelong Cats,10,2018-05-26,2018,H,Carlton Blues,4.0 5.3 7.5 11.7,73,2.1 2.7 4.11 5.15,45,W,28,GMHBA Stadium,31090.0,11,7,5,15,Geelong Cats,Carlton Blues,73,45,2018-05-26,28,HOME_WIN,1,3982,0.6666666666666666,0.6,69.66666666666667,72.4,53.666666666666664,59.4,0,7.0,0.3333333333333333,0.2,76.66666666666667,67.2,94.0,99.6,1,14.0,0.5581395348837209,0.4418604651162791,0.0,43,0.3333333333333333,-7.0,0.39999999999999997,5.200000000000003,week3_day1_v1
4668,Greater Western Sydney Giants,10,2018-05-26,2018,H,Essendon Bombers,2.3 5.6 7.9 8.12,60,5.2 7.3 8.8 14.11,95,L,-35,ENGIE Stadium,10789.0,8,12,14,11,Greater Western Sydney Giants,Essendon Bombers,60,95,2018-05-26,-35,AWAY_WIN,0,4536,0.0,0.3,54.0,62.4,97.0,81.4,0,7.0,0.3333333333333333,0.2,76.33333333333333,70.6,77.0,88.0,1,7.0,0.4,0.6,0.0,5,-0.3333333333333333,-22.33333333333333,0.09999999999999998,-8.199999999999996,week3_day1_v1
7643,Richmond Tigers,10,2018-05-26,2018,H,St Kilda Saints,3.3 6.4 10.9 15.15,105,2.0 4.3 9.5 12.5,77,W,28,Melbourne Cricket Ground,48850.0,15,15,12,5,Richmond Tigers,St Kilda Saints,105,77,2018-05-26,28,HOME_WIN,1,7088,0.6666666666666666,0.8,91.66666666666667,98.0,78.33333333333333,72.2,0,6.0,0.0,0.1,66.0,65.0,98.33333333333333,91.4,0,7.0,0.45652173913043476,0.5217391304347826,0.021739130434782608,46,0.6666666666666666,25.66666666666667,0.7000000000000001,33.0,week3_day1_v1
3404,Fremantle Dockers,10,2018-05-27,2018,H,North Melbourne Kangaroos,3.4 5.5 6.8 8.10,58,1.8 4.12 7.13 12.14,86,L,-28,Optus Stadium,37575.0,8,10,12,14,Fremantle Dockers,North Melbourne Kangaroos,58,86,2018-05-27,-28,AWAY_WIN,0,3448,0.3333333333333333,0.4,58.0,72.6,93.33333333333333,84.6,0,8.0,0.6666666666666666,0.6,84.0,83.8,72.33333333333333,77.8,1,8.0,0.41379310344827586,0.5862068965517241,0.0,29,-0.3333333333333333,-26.0,-0.19999999999999996,-11.200000000000003,week3_day1_v1
5281,Hawthorn Hawks,10,2018-05-27,2018,H,West Coast Eagles,3.1 6.3 8.6 9.6,60,3.2 6.3 9.6 11.9,75,L,-15,Marvel Stadium,28077.0,9,6,11,9,Hawthorn Hawks,West Coast Eagles,60,75,2018-05-27,-15,AWAY_WIN,0,5060,0.3333333333333333,0.4,78.0,78.6,91.66666666666667,85.4,0,7.0,1.0,1.0,106.0,97.2,68.0,70.8,8,7.0,0.43243243243243246,0.5675675675675675,0.0,37,-0.6666666666666667,-28.0,-0.6,-18.60000000000001,week3_day1_v1
6454,Melbourne Demons,10,2018-05-27,2018,H,Adelaide Crows,7.1 12.2 18.6 23.8,146,3.1 4.2 5.4 8.7,55,W,91,TIO Traeger Park,6989.0,23,8,8,7,Melbourne Demons,Adelaide Crows,146,55,2018-05-27,91,HOME_WIN,1,6077,1.0,0.8,137.0,115.0,64.66666666666667,73.6,4,7.0,0.6666666666666666,0.4,93.0,87.4,75.0,84.8,0,15.0,0.5,0.5,0.0,16,0.33333333333333337,44.0,0.4,27.599999999999994,week3_day1_v1
8850,Sydney Swans,11,2018-06-01,2018,H,Carlton Blues,3.5 5.7 10.9 13.13,91,3.1 6.2 6.6 9.7,61,W,30,Sydney Cricket Ground,27351.0,13,13,9,7,Sydney Swans,Carlton Blues,91,61,2018-06-01,30,HOME_WIN,1,8106,1.0,0.8,85.66666666666667,83.6,57.333333333333336,65.2,4,6.0,0.3333333333333333,0.2,68.66666666666667,61.0,92.0,94.2,0,6.0,0.5652173913043478,0.43478260869565216,0.0,46,0.6666666666666667,17.0,0.6000000000000001,22.599999999999994,week3_day1_v1
4355,	Gold Coast Suns,11,2018-06-02,2018,H,geelong cats,2.4 2.5 4.11 4.12,36,3.5 10.11 13.15 17.19,121,L,-85,People First Stadium,17490.0,4,12,17,19,	Gold Coast Suns,geelong cats,36,121,2018-06-02,-85,AWAY_WIN,0,2762,0.6666666666666666,0.8,93.66666666666667,89.0,99.33333333333333,87.0,1,364.0,0.5,0.5,85.0,91.8,101.33333333333333,89.4,0,1015.0,,,,0,0.16666666666666663,8.666666666666671,0.30000000000000004,-2.799999999999997,week3_day1_v1
2818,Essendon Bombers,11,2018-06-02,2018,H,Richmond Tigers,1.3 4.5 5.6 6.7,43,5.4 9.6 15.10 17.12,114,L,-71,Melbourne Cricket Ground,81046.0,6,7,17,12,Essendon Bombers,Richmond Tigers,43,114,2018-06-02,-71,AWAY_WIN,0,2895,0.6666666666666666,0.4,85.66666666666667,79.2,67.0,79.8,2,7.0,0.6666666666666666,0.8,90.0,98.6,93.0,76.4,1,7.0,0.6170212765957447,0.3617021276595745,0.02127659574468085,47,0.0,-4.333333333333329,-0.4,-19.39999999999999,week3_day1_v1
10043,W. Bulldogs,11,2018-06-02,2018,H,Melbourne Demons,3.3 4.6 6.8 7.9,51,2.1 7.4 11.7 15.10,100,L,-49,Marvel Stadium,28485.0,7,9,15,10,W. Bulldogs,Melbourne Demons,51,100,2018-06-02,-49,AWAY_WIN,0,450,1.0,0.8,89.33333333333333,90.2,74.66666666666667,78.6,3,21.0,1.0,1.0,150.33333333333334,133.0,60.666666666666664,64.2,5,6.0,0.5925925925925926,0.4074074074074074,0.0,27,0.0,-61.000000000000014,-0.19999999999999996,-42.8,week3_day1_v1
5282,Hawthorn Hawks,11,2018-06-02,2018,H,Port Adelaide Power,1.2 5.3 7.7 9.10,64,5.2 5.3 6.6 9.7,61,W,3,UTAS Stadium,13007.0,9,10,9,7,Hawthorn Hawks,Port Adelaide Power,64,61,2018-06-02,3,HOME_WIN,1,5061,0.0,0.4,68.0,76.6,94.33333333333333,80.8,0,6.0,0.6666666666666666,0.6,79.0,77.8,78.0,77.4,2,14.0,0.42857142857142855,0.5714285714285714,0.0,28,-0.6666666666666666,-11.0,-0.19999999999999996,-1.2000000000000028,week3_day1_v1
9450,West Coast Eagles,11,2018-06-02,2018,H,St Kilda Saints,5.0 10.1 15.3 16.5,101,2.1 5.3 7.3 14.4,88,W,13,Optus Stadium,54188.0,16,5,14,4,West Coast Eagles,St Kilda Saints,101,88,2018-06-02,13,HOME_WIN,1,8731,1.0,1.0,97.0,96.4,68.0,69.0,9,6.0,0.0,0.0,69.33333333333333,65.8,98.0,97.8,0,7.0,0.5882352941176471,0.38235294117647056,0.029411764705882353,34,1.0,27.66666666666667,1.0,30.60000000000001,week3_day1_v1
429, Adelaide Crows ,11,2018-06-03,2018,H,Greater Western Sydney Giants,4.3 6.7 9.10 11.15,81,3.5 9.7 11.10 14.13,97,L,-16,Adelaide Oval,44120.0,11,15,14,13, Adelaide Crows ,Greater Western Sydney Giants,81,97,2018-06-03,-16,AWAY_WIN,0,13438,1.0,0.8,99.33333333333333,94.8,52.666666666666664,69.2,3,16.0,0.0,0.2,63.333333333333336,59.8,97.66666666666667,85.8,0,8.0,1.0,0.0,0.0,4,1.0,35.99999999999999,0.6000000000000001,35.0,week3_day1_v1
2216,Collingwood Magpies,11,2018-06-03,2018,H,Fremantle Dockers,3.6 8.8 14.9 21.12,138,2.3 3.4 5.4 12.5,77,W,61,Melbourne Cricket Ground,34542.0,21,12,12,5,Collingwood Magpies,Fremantle Dockers,138,77,2018-06-03,61,HOME_WIN,1,2321,0.6666666666666666,0.6,78.33333333333333,81.2,64.33333333333333,71.6,2,9.0,0.3333333333333333,0.2,66.33333333333333,62.6,85.33333333333333,91.0,0,7.0,0.6,0.4,0.0,25,0.3333333333333333,12.0,0.39999999999999997,18.6,week3_day1_v1
5876,North Melbourne Kangaroos,11,2018-06-03,2018,H,Brisbane Lions,5.7 12.9 16.14 21.15,141,0.4 3.8 7.11 12.15,87,W,54,Marvel Stadium,22133.0,21,15,12,15,North Melbourne Kangaroos,Brisbane Lions,141,87,2018-06-03,54,HOME_WIN,1,5571,0.6666666666666666,0.6,90.0,81.4,69.66666666666667,75.4,2,7.0,0.3333333333333333,0.2,90.33333333333333,91.2,82.33333333333333,88.8,0,8.0,0.4838709677419355,0.4838709677419355,0.03225806451612903,31,0.3333333333333333,-0.3333333333333286,0.39999999999999997,-9.799999999999997,week3_day1_v1
7056,Port Adelaide Power,12,2018-06-08,2018,H,Richmond Tigers,2.2 9.5 10.7 10.12,72,3.3 5.6 7.8 8.10,58,W,14,Adelaide Oval,39936.0,10,12,8,10,Port Adelaide Power,Richmond Tigers,72,58,2018-06-08,14,HOME_WIN,1,6586,0.6666666666666666,0.6,79.33333333333333,80.0,65.33333333333333,73.4,0,6.0,0.6666666666666666,0.8,100.66666666666667,98.8,83.33333333333333,71.0,2,6.0,0.56,0.4,0.04,25,0.0,-21.333333333333343,-0.20000000000000007,-18.799999999999997,week3_day1_v1
4010,Geelong Cats,12,2018-06-09,2018,H,North Melbourne Kangaroos,4.4 6.7 9.8 14.12,96,1.6 2.6 6.8 8.11,59,W,37,GMHBA Stadium,31265.0,14,12,8,11,Geelong Cats,North Melbourne Kangaroos,96,59,2018-06-09,37,HOME_WIN,1,3984,0.6666666666666666,0.6,63.0,70.2,58.0,58.4,1,14.0,1.0,0.8,113.0,95.8,71.33333333333333,72.4,3,6.0,0.5,0.5,0.0,52,-0.33333333333333337,-50.0,-0.20000000000000007,-25.599999999999994,week3_day1_v1
4670,Greater Western Sydney Giants,12,2018-06-09,2018,H,Gold Coast Suns,2.6 9.9 17.12 20.14,134,1.0 3.1 4.1 4.2,26,W,108,ENGIE Stadium,7131.0,20,14,4,2,Greater Western Sydney Giants,Gold Coast Suns,134,26,2018-06-09,108,HOME_WIN,1,4537,0.3333333333333333,0.2,75.33333333333333,63.8,96.0,93.4,1,6.0,0.0,0.2,63.666666666666664,65.8,103.0,98.0,0,21.0,0.5555555555555556,0.4444444444444444,0.0,9,0.3333333333333333,11.666666666666664,0.0,-2.0,week3_day1_v1
8242,St Kilda Saints,12,2018-06-09,2018,H,Sydney Swans,1.1 3.8 4.10 7.13,55,9.1 14.3 17.7 19.12,126,L,-71,Marvel Stadium,27569.0,7,13,19,12,St Kilda Saints,Sydney Swans,55,126,2018-06-09,-71,AWAY_WIN,0,7599,0.0,0.0,79.0,72.6,102.0,100.2,0,7.0,1.0,1.0,89.66666666666667,86.8,54.0,60.4,5,8.0,0.42,0.56,0.02,50,-1.0,-10.666666666666671,-1.0,-14.200000000000003,week3_day1_v1
1017,Brisbane Lions,12,2018-06-10,2018,H,Essendon Bombers,2.4 3.7 5.9 8.14,62,4.0 7.4 8.11 12.12,84,L,-22,The Gabba,20476.0,8,14,12,12,Brisbane Lions,Essendon Bombers,62,84,2018-06-10,-22,AWAY_WIN,0,1185,0.3333333333333333,0.2,88.33333333333333,94.4,93.66666666666667,101.8,0,7.0,0.6666666666666666,0.4,74.0,73.4,74.66666666666667,81.0,0,8.0,0.4,0.6,0.0,20,-0.3333333333333333,14.333333333333329,-0.2,21.0,week3_day1_v1
3406,Fremantle Dockers,12,2018-06-10,2018,H,Adelaide Crows,5.2 5.6 9.8 10.11,71,1.4 7.6 7.9 9.14,68,W,3,Optus Stadium,33421.0,10,11,9,14,Fremantle Dockers,Adelaide Crows,71,68,2018-06-10,3,HOME_WIN,1,3450,0.0,0.2,62.333333333333336,61.8,111.66666666666667,100.8,0,7.0,0.3333333333333333,0.4,76.66666666666667,84.2,105.33333333333333,94.0,0,14.0,0.5714285714285714,0.42857142857142855,0.0,14,-0.3333333333333333,-14.333333333333336,-0.2,-22.400000000000006,week3_day1_v1
6456,Melbourne Demons,12,2018-06-11,2018,H,Collingwood Magpies,2.0 7.2 11.5 14.7,91,5.5 9.9 15.11 20.13,133,L,-42,Melbourne Cricket Ground,83518.0,14,7,20,13,Melbourne Demons,Collingwood Magpies,91,133,2018-06-11,-42,AWAY_WIN,0,6078,1.0,1.0,135.0,131.4,52.0,60.0,6,9.0,1.0,0.6,109.33333333333333,88.6,68.0,76.6,3,8.0,0.4186046511627907,0.5813953488372093,0.0,43,0.0,25.66666666666667,0.4,42.80000000000001,week3_day1_v1
7057,Port Adelaide Power,13,2018-06-14,2018,H,western bulldogs,5.5 8.6 14.9 20.12,132,0.1 4.5 8.7 11.9,75,W,57,Adelaide Oval,26137.0,20,12,11,9,Port Adelaide Power,western bulldogs,132,75,2018-06-14,57,HOME_WIN,1,6622,0.6666666666666666,0.6,71.66666666666667,74.0,54.666666666666664,71.2,1,6.0,0.3333333333333333,0.2,81.66666666666667,82.4,91.66666666666667,93.2,0,20.0,1.0,0.0,0.0,1,0.3333333333333333,-10.0,0.39999999999999997,-8.400000000000006,week3_day1_v1
8852,Sydney Swans,13,2018-06-15,2018,H,West Coast Eagles,0.3 5.3 10.6 10.12,72,1.3 2.7 5.10 7.15,57,W,15,Sydney Cricket Ground,36402.0,10,12,7,15,Sydney Swans,West Coast Eagles,72,57,2018-06-15,15,HOME_WIN,1,8108,1.0,1.0,94.66666666666667,94.8,55.0,57.6,6,6.0,1.0,1.0,102.0,98.8,77.0,70.4,10,13.0,0.5641025641025641,0.4358974358974359,0.0,39,0.0,-7.333333333333329,0.0,-4.0,week3_day1_v1
1618,Carlton Blues,13,2018-06-16,2018,H,Fremantle Dockers,0.4 0.7 3.7 6.10,46,6.3 12.5 14.10 15.13,103,L,-57,Marvel Stadium,21430.0,6,10,15,13,Carlton Blues,Fremantle Dockers,46,103,2018-06-16,-57,AWAY_WIN,0,1762,0.3333333333333333,0.2,65.66666666666667,67.2,80.66666666666667,89.2,0,15.0,0.3333333333333333,0.4,68.66666666666667,69.4,97.33333333333333,92.4,1,6.0,0.4230769230769231,0.5769230769230769,0.0,26,0.0,-3.0,-0.2,-2.200000000000003,week3_day1_v1
4357,Gold Coast Suns,13,2018-06-16,2018,H,St Kilda Saints,4.2 9.7 11.12 11.12,78,3.2 4.6 6.11 11.14,80,L,-2,People First Stadium,10181.0,11,12,11,14,Gold Coast Suns,St Kilda Saints,78,80,2018-06-16,-2,AWAY_WIN,0,4273,0.0,0.0,48.333333333333336,55.8,120.66666666666667,110.6,0,7.0,0.0,0.0,73.33333333333333,70.2,110.66666666666667,104.2,0,7.0,0.42857142857142855,0.5714285714285714,0.0,7,0.0,-24.999999999999993,0.0,-14.400000000000006,week3_day1_v1
5283,Hawthorn Hawks,13,2018-06-16,2018,H,Adelaide Crows,2.5 3.9 10.11 12.16,88,1.2 3.5 3.5 4.8,32,W,56,Melbourne Cricket Ground,26693.0,12,16,4,8,Hawthorn Hawks,Adelaide Crows,88,32,2018-06-16,56,HOME_WIN,1,5062,0.3333333333333333,0.4,65.66666666666667,71.6,88.33333333333333,82.2,1,14.0,0.0,0.4,71.0,80.4,104.0,88.4,0,6.0,0.6111111111111112,0.3888888888888889,0.0,18,0.3333333333333333,-5.333333333333329,0.0,-8.800000000000011,week3_day1_v1
